number;cpm;int_temperature;ext_temperature;pressure;voltage;latitude;longitude;altitude;distance;time;sensors_check;gps_check;rssi;snr;frequency;bandwidth;SpreadFactor;Coderate;Power;#Received;#Lost
1269;1;27;21;91479;2.21;42.088680;-7.980080;899;68166;50594;1;1;-80.00;13.00;434.562;31.25;12;7;17
1270;4;27;21;91479;2.08;42.088665;-7.980077;899;68164;50604;1;1;-81.00;12.50;434.562;31.25;12;7;17
1271;1;27;21;91479;2.22;42.088665;-7.980081;899;68164;50614;1;1;-80.00;12.50;434.562;31.25;12;7;17
1272;0;27;21;91479;2.24;42.088665;-7.980083;899;68164;50624;1;1;-75.00;12.75;434.562;31.25;12;7;17
1273;6;27;21;91479;2.21;42.088676;-7.980086;899;68165;50634;1;1;-74.00;11.75;434.562;31.25;12;7;17
1274;0;27;21;91480;2.24;42.088680;-7.980086;898;68166;50644;1;1;-75.00;13.50;434.562;31.25;12;7;17
1275;2;27;21;91480;3.94;42.088684;-7.980084;897;68166;50654;1;1;-75.00;15.00;434.562;31.25;12;7;17
1276;5;27;21;91479;2.23;42.088672;-7.980082;897;68165;50664;1;1;-75.00;11.50;434.562;31.25;12;7;17
1277;1;27;21;91479;2.48;42.088665;-7.980082;897;68164;50674;1;1;-75.00;12.00;434.562;31.25;12;7;17
1278;6;27;21;91480;2.34;42.088661;-7.980082;896;68164;50684;1;1;-74.00;9.75;434.562;31.25;12;7;17
1279;5;27;21;91480;2.45;42.088592;-7.980084;896;68157;50694;1;1;-75.00;14.50;434.562;31.25;12;7;17
1280;9;27;21;91480;2.21;42.088638;-7.980086;895;68161;50704;1;1;-76.00;10.75;434.562;31.25;12;7;17
1281;2;27;21;91480;2.28;42.088653;-7.980086;895;68163;50714;1;1;-75.00;11.75;434.562;31.25;12;7;17
1282;6;27;21;91480;2.29;42.088672;-7.980085;894;68165;50724;1;1;-89.00;11.00;434.562;31.25;12;7;17
1283;3;27;21;91479;2.48;42.088676;-7.980086;894;68165;50734;1;1;-87.00;9.75;434.562;31.25;12;7;17
1284;3;27;21;91479;2.10;42.088691;-7.980084;893;68167;50744;1;1;-78.00;10.25;434.562;31.25;12;7;17
1285;2;27;21;91480;2.28;42.088691;-7.980084;894;68167;50754;1;1;-75.00;11.50;434.562;31.25;12;7;17
1286;5;27;21;91480;2.41;42.088687;-7.980089;895;68166;50764;1;1;-85.00;10.75;434.562;31.25;12;7;17
1287;5;27;21;91480;4.35;42.088668;-7.980091;895;68164;50774;1;1;-67.00;9.00;434.562;31.25;12;7;17
1288;5;27;21;91480;2.23;42.088649;-7.980091;895;68163;50784;1;1;-69.00;9.50;434.562;31.25;12;7;17
1289;3;27;21;91480;2.32;42.088657;-7.980091;892;68163;50794;1;1;-62.00;10.50;434.562;31.25;12;7;17
