number;cpm;int_temperature;ext_temperature;pressure;voltage;latitude;longitude;altitude;distance;time;sensors_check;gps_check;rssi;snr;frequency;bandwidth;SpreadFactor;Coderate;Power;#Received;#Lost
109;6;29;24;99864;2.49;0.000000;0.000000;0;0;32460;1;1;-69.00;10.75;434.562;31.25;12;7;17
110;4;29;24;99864;2.41;0.000000;0.000000;0;0;32470;1;1;-73.00;12.00;434.562;31.25;12;7;17
111;7;29;24;99864;2.41;0.000000;0.000000;0;0;32480;1;1;-81.00;10.50;434.562;31.25;12;7;17
112;5;29;24;99864;2.50;0.000000;0.000000;0;0;32490;1;1;-81.00;13.00;434.562;31.25;12;7;17
113;6;29;24;99864;2.57;0.000000;0.000000;0;0;32500;1;1;-75.00;9.00;434.562;31.25;12;7;17
114;8;29;24;99864;2.63;0.000000;0.000000;0;0;32510;1;1;-76.00;9.75;434.562;31.25;12;7;17
115;5;29;24;99864;2.15;0.000000;0.000000;0;0;32520;1;1;-79.00;11.75;434.562;31.25;12;7;17
116;7;29;24;99864;2.54;0.000000;0.000000;0;0;32530;1;1;-76.00;11.25;434.562;31.25;12;7;17
117;3;29;24;99864;2.54;0.000000;0.000000;0;0;32540;1;1;-77.00;8.50;434.562;31.25;12;7;17
118;5;29;24;99864;2.41;0.000000;0.000000;0;0;32550;1;1;-76.00;8.50;434.562;31.25;12;7;17
119;4;29;24;99864;2.51;0.000000;0.000000;0;0;32560;1;1;-71.00;12.00;434.562;31.25;12;7;17
120;6;29;24;99864;2.75;0.000000;0.000000;0;0;32570;1;1;-74.00;9.00;434.562;31.25;12;7;17
121;2;29;24;99864;2.69;0.000000;0.000000;0;0;32580;1;1;-72.00;8.50;434.562;31.25;12;7;17
122;10;29;24;99864;2.18;0.000000;0.000000;0;0;32590;1;1;-82.00;9.00;434.562;31.25;12;7;17
123;7;29;24;99864;2.43;0.000000;0.000000;0;0;32600;1;1;-80.00;9.50;434.562;31.25;12;7;17
124;6;29;24;99865;2.60;0.000000;0.000000;0;0;32610;1;1;-79.00;10.50;434.562;31.25;12;7;17
125;8;29;24;99864;4.26;0.000000;0.000000;0;0;32620;1;1;-69.00;8.75;434.562;31.25;12;7;17
126;6;29;24;99864;3.92;0.000000;0.000000;0;0;32630;1;1;-73.00;11.00;434.562;31.25;12;7;17
127;3;29;24;99865;2.82;0.000000;0.000000;0;0;32640;1;1;-78.00;10.00;434.562;31.25;12;7;17
128;5;29;24;99865;2.80;0.000000;0.000000;0;0;32650;1;1;-73.00;11.25;434.562;31.25;12;7;17
129;6;29;24;99865;2.06;0.000000;0.000000;0;0;32660;1;1;-73.00;12.25;434.562;31.25;12;7;17
130;5;29;24;99865;2.37;0.000000;0.000000;0;0;32670;1;1;-70.00;9.50;434.562;31.25;12;7;17
131;7;29;99;99865;3.89;0.000000;0.000000;0;0;32680;1;1;-72.00;10.50;434.562;31.25;12;7;17
132;8;29;24;99865;4.34;0.000000;0.000000;0;0;32690;1;1;-73.00;10.00;434.562;31.25;12;7;17
133;3;29;24;99865;4.25;0.000000;0.000000;0;0;32700;1;1;-76.00;8.50;434.562;31.25;12;7;17
134;9;29;24;99866;4.33;0.000000;0.000000;0;0;32710;1;1;-71.00;9.50;434.562;31.25;12;7;17
135;6;29;25;99866;2.55;0.000000;0.000000;0;0;32720;1;1;-72.00;8.50;434.562;31.25;12;7;17
136;5;29;25;99866;3.34;0.000000;0.000000;0;0;32730;1;1;-73.00;12.25;434.562;31.25;12;7;17
137;6;29;25;99866;4.09;0.000000;0.000000;0;0;32740;1;1;-72.00;10.25;434.562;31.25;12;7;17
138;6;29;25;99866;4.24;0.000000;0.000000;0;0;32750;1;1;-72.00;8.25;434.562;31.25;12;7;17
139;2;29;25;99866;2.10;0.000000;0.000000;0;0;32760;1;1;-72.00;11.50;434.562;31.25;12;7;17
140;7;29;25;99866;4.04;0.000000;0.000000;0;0;32770;1;1;-71.00;10.25;434.562;31.25;12;7;17
141;9;29;25;99866;3.56;0.000000;0.000000;0;0;32780;1;1;-72.00;10.25;434.562;31.25;12;7;17
142;2;30;25;99866;2.93;0.000000;0.000000;0;0;32790;1;1;-75.00;10.75;434.562;31.25;12;7;17
143;7;30;25;99866;3.01;0.000000;0.000000;0;0;32800;1;1;-80.00;13.25;434.562;31.25;12;7;17
144;4;30;25;99866;3.57;0.000000;0.000000;0;0;32810;1;1;-74.00;8.75;434.562;31.25;12;7;17
145;4;30;25;99865;3.94;0.000000;0.000000;0;0;32820;1;1;-70.00;9.00;434.562;31.25;12;7;17
146;7;30;25;99866;4.54;0.000000;0.000000;0;0;32830;1;1;-73.00;12.00;434.562;31.25;12;7;17
147;6;30;25;99866;4.06;0.000000;0.000000;0;0;32840;1;1;-77.00;9.00;434.562;31.25;12;7;17
148;9;30;25;99866;3.62;0.000000;0.000000;0;0;32850;1;1;-73.00;9.25;434.562;31.25;12;7;17
149;5;30;25;99866;2.42;0.000000;0.000000;0;0;32860;1;1;-73.00;10.75;434.562;31.25;12;7;17
150;3;30;25;99866;4.52;0.000000;0.000000;0;0;32870;1;1;-75.00;9.00;434.562;31.25;12;7;17
151;6;30;25;99866;3.17;0.000000;0.000000;0;0;32880;1;1;-73.00;9.25;434.562;31.25;12;7;17
152;5;30;25;99866;2.28;0.000000;0.000000;0;0;32890;1;1;-71.00;10.50;434.562;31.25;12;7;17
153;5;30;25;99867;2.13;0.000000;0.000000;0;0;32900;1;1;-72.00;10.50;434.562;31.25;12;7;17
154;11;30;25;99867;2.54;0.000000;0.000000;0;0;32910;1;1;-71.00;10.25;434.562;31.25;12;7;17
155;4;30;25;99867;2.28;0.000000;0.000000;0;0;32920;1;1;-76.00;9.50;434.562;31.25;12;7;17
156;11;30;25;99867;4.07;0.000000;0.000000;0;0;32930;1;1;-75.00;12.25;434.562;31.25;12;7;17
157;5;30;25;99868;3.03;0.000000;0.000000;0;0;32940;1;1;-74.00;9.75;434.562;31.25;12;7;17
158;5;30;25;99868;4.52;0.000000;0.000000;0;0;32950;1;1;-72.00;9.75;434.562;31.25;12;7;17
159;6;30;25;99868;2.87;0.000000;0.000000;0;0;32960;1;1;-74.00;10.00;434.562;31.25;12;7;17
160;4;30;25;99868;2.53;0.000000;0.000000;0;0;32970;1;1;-73.00;10.00;434.562;31.25;12;7;17
161;8;30;25;99868;2.70;0.000000;0.000000;0;0;32980;1;1;-71.00;9.75;434.562;31.25;12;7;17
162;3;30;25;99869;2.63;0.000000;0.000000;0;0;32990;1;1;-69.00;10.25;434.562;31.25;12;7;17
